emplid,courseno,instructorid,termid,sectionid,grade
E2604,1115,I28,T16,S26,F
E2659,1115,I28,T16,S26,D
E2668,1115,I28,T16,S26,F
E2676,1115,I28,T16,S26,F
E2677,1115,I28,T16,S26,W
E2699,1115,I28,T16,S26,B-
E2723,1115,I28,T16,S26,F
E0033,1115,I01,T16,S27,C-
E0064,1115,I01,T16,S27,B
E0069,1115,I01,T16,S27,W
E0147,1115,I01,T16,S27,C
E0169,1115,I01,T16,S27,C-
E0200,1115,I01,T16,S27,W
E0322,1115,I01,T16,S27,W
E0347,1115,I01,T16,S27,C
E0408,1115,I01,T16,S27,C-
E0535,1115,I01,T16,S27,C
E0631,1115,I01,T16,S27,B
E0643,1115,I01,T16,S27,A
E1162,1115,I01,T16,S27,C-
E1286,1115,I01,T16,S27,C-
E1441,1115,I01,T16,S27,A
E1537,1115,I01,T16,S27,FIN
E1551,1115,I01,T16,S27,B-
E1590,1115,I01,T16,S27,A-
E1958,1115,I01,T16,S27,C
E2025,1115,I01,T16,S27,B
E2043,1115,I01,T16,S27,C+
E2126,1115,I01,T16,S27,C+
E2152,1115,I01,T16,S27,A-
E2272,1115,I01,T16,S27,B+
E2277,1115,I01,T16,S27,B
E2358,1115,I01,T16,S27,B-
E2417,1115,I01,T16,S27,B
E2518,1115,I01,T16,S27,C-
E2534,1115,I01,T16,S27,W
E2682,1115,I01,T16,S27,W
E0052,1115,I16,T16,S28,W
E0268,1115,I16,T16,S28,W
E0828,1115,I16,T16,S28,C
E0960,1115,I16,T16,S28,W
E0994,1115,I16,T16,S28,W
E1149,1115,I16,T16,S28,W
E1158,1115,I16,T16,S28,W
E1295,1115,I16,T16,S28,C
E1626,1115,I16,T16,S28,W
E1631,1115,I16,T16,S28,A
E1665,1115,I16,T16,S28,A
E1684,1115,I16,T16,S28,W
E1735,1115,I16,T16,S28,C
E1935,1115,I16,T16,S28,W
E2121,1115,I16,T16,S28,D
E2157,1115,I16,T16,S28,F
E2220,1115,I16,T16,S28,D
E2297,1115,I16,T16,S28,C
E2459,1115,I16,T16,S28,B
E2489,1115,I16,T16,S28,F
E2664,1115,I16,T16,S28,W
E2694,1115,I16,T16,S28,F
E2702,1115,I16,T16,S28,B
E2707,1115,I16,T16,S28,A
E2737,1115,I16,T16,S28,A
E2746,1115,I16,T16,S28,A
E2764,1115,I16,T16,S28,A
E2771,1115,I16,T16,S28,F
E2792,1115,I16,T16,S28,F
E2795,1115,I16,T16,S28,C
E0497,1115,I01,T16,S30,C+
E0949,1115,I01,T16,S30,C+
E1368,1115,I01,T16,S30,C+
E1866,1115,I01,T16,S30,B-
E1871,1115,I01,T16,S30,C-
E1877,1115,I01,T16,S30,W
E2162,1115,I01,T16,S30,C
E2180,1115,I01,T16,S30,B-
E2189,1115,I01,T16,S30,C-
E2234,1115,I01,T16,S30,B+
E2237,1115,I01,T16,S30,WN
E2286,1115,I01,T16,S30,C-
E2368,1115,I01,T16,S30,B-
E2384,1115,I01,T16,S30,A+
E2410,1115,I01,T16,S30,A
E2412,1115,I01,T16,S30,WN
E2438,1115,I01,T16,S30,W
E2440,1115,I01,T16,S30,B+
E2448,1115,I01,T16,S30,B-
E2450,1115,I01,T16,S30,A-
E2477,1115,I01,T16,S30,A
E2483,1115,I01,T16,S30,A
E2484,1115,I01,T16,S30,WN
E2504,1115,I01,T16,S30,B-
E2575,1115,I01,T16,S30,A
E2660,1115,I01,T16,S30,W
E2679,1115,I01,T16,S30,F
E2695,1115,I01,T16,S30,A+
E2704,1115,I01,T16,S30,C+
E1114,1115,I08,T16,S31,B
E1189,1115,I08,T16,S31,A
E1327,1115,I08,T16,S31,F
E1687,1115,I08,T16,S31,WN
E1691,1115,I08,T16,S31,D
E1743,1115,I08,T16,S31,B
E1786,1115,I08,T16,S31,W
E2111,1115,I08,T16,S31,D
E2124,1115,I08,T16,S31,B
E2229,1115,I08,T16,S31,WN
E2239,1115,I08,T16,S31,C
E2284,1115,I08,T16,S31,F
E2307,1115,I08,T16,S31,C
E2361,1115,I08,T16,S31,A+
E2376,1115,I08,T16,S31,B
E2468,1115,I08,T16,S31,F
E2486,1115,I08,T16,S31,F
E2488,1115,I08,T16,S31,W
E2498,1115,I08,T16,S31,C
E2513,1115,I08,T16,S31,D
E2516,1115,I08,T16,S31,A
E2542,1115,I08,T16,S31,A
E2578,1115,I08,T16,S31,A
E2589,1115,I08,T16,S31,WD
E2609,1115,I08,T16,S31,W
E2713,1115,I08,T16,S31,A
E2733,1115,I08,T16,S31,W
E2751,1115,I08,T16,S31,D
E2760,1115,I08,T16,S31,D
E0073,1115,I01,T16,S33,A-
E0399,1115,I01,T16,S33,C-
E0629,1115,I01,T16,S33,WD
E0744,1115,I01,T16,S33,W
E1298,1115,I01,T16,S33,W
E1512,1115,I01,T16,S33,A
E1548,1115,I01,T16,S33,W
E1575,1115,I01,T16,S33,C-
E1664,1115,I01,T16,S33,C+
E1778,1115,I01,T16,S33,W
E2173,1115,I01,T16,S33,W
E2179,1115,I01,T16,S33,C+
E2217,1115,I01,T16,S33,W
E2268,1115,I01,T16,S33,C-
E2327,1115,I01,T16,S33,D+
E2402,1115,I01,T16,S33,F
E2460,1115,I01,T16,S33,B
E2491,1115,I01,T16,S33,C-
E2497,1115,I01,T16,S33,C-
E2667,1115,I01,T16,S33,F
E2688,1115,I01,T16,S33,A-
E2691,1115,I01,T16,S33,B-
E2705,1115,I01,T16,S33,C
E2724,1115,I01,T16,S33,F
E2732,1115,I01,T16,S33,D+
E2734,1115,I01,T16,S33,A-
E2738,1115,I01,T16,S33,WD
E2747,1115,I01,T16,S33,C+
E2757,1115,I01,T16,S33,A
E2799,1115,I01,T16,S33,A
E0267,1115,I12,T16,S34,C-
E1782,1115,I12,T16,S34,C
E1984,1115,I12,T16,S34,A
E2049,1115,I12,T16,S34,A
E2184,1115,I12,T16,S34,A
E2194,1115,I12,T16,S34,B
E2236,1115,I12,T16,S34,B
E2279,1115,I12,T16,S34,B
E2280,1115,I12,T16,S34,F
E2357,1115,I12,T16,S34,F
E2424,1115,I12,T16,S34,W
E2431,1115,I12,T16,S34,C-
E2452,1115,I12,T16,S34,W
E2453,1115,I12,T16,S34,C+
E2457,1115,I12,T16,S34,F
E2458,1115,I12,T16,S34,F
E2480,1115,I12,T16,S34,W
E2481,1115,I12,T16,S34,A
E2511,1115,I12,T16,S34,B-
E2661,1115,I12,T16,S34,C+
E2696,1115,I12,T16,S34,A
E2697,1115,I12,T16,S34,W
E2715,1115,I12,T16,S34,F
E2717,1115,I12,T16,S34,C+
E2725,1115,I12,T16,S34,C-
E2729,1115,I12,T16,S34,A
E2745,1115,I12,T16,S34,C
E2759,1115,I12,T16,S34,A
E2775,1115,I12,T16,S34,C
E2790,1115,I12,T16,S34,W
E0189,1115,I12,T17,S10,A
E0201,1115,I12,T17,S10,B+
E0279,1115,I12,T17,S10,A
E0843,1115,I12,T17,S10,A+
E0865,1115,I12,T17,S10,C
E1210,1115,I12,T17,S10,WD
E1447,1115,I12,T17,S10,C
E1594,1115,I12,T17,S10,W
E1776,1115,I12,T17,S10,W
E1779,1115,I12,T17,S10,W
E1906,1115,I12,T17,S10,W
E1921,1115,I12,T17,S10,F
E1927,1115,I12,T17,S10,W
E1945,1115,I12,T17,S10,B+
E1950,1115,I12,T17,S10,A
E2028,1115,I12,T17,S10,A-
E2055,1115,I12,T17,S10,W
E2262,1115,I12,T17,S10,WU
E2335,1115,I12,T17,S10,C
E2395,1115,I12,T17,S10,B
E2471,1115,I12,T17,S10,WU
E2507,1115,I12,T17,S10,C
E2540,1115,I12,T17,S10,B
E2552,1115,I12,T17,S10,C
E2557,1115,I12,T17,S10,W
E2588,1115,I12,T17,S10,A
E2682,1115,I12,T17,S10,C+
E2720,1115,I12,T17,S10,C-
E2779,1115,I12,T17,S10,B+
E0205,1115,I18,T17,S13,W
E0335,1115,I18,T17,S13,F
E0503,1115,I18,T17,S13,F
E0906,1115,I18,T17,S13,B
E1422,1115,I18,T17,S13,W
E1435,1115,I18,T17,S13,F
E1747,1115,I18,T17,S13,W
E1815,1115,I18,T17,S13,B+
E1816,1115,I18,T17,S13,A
E1819,1115,I18,T17,S13,C
E1857,1115,I18,T17,S13,C
E1947,1115,I18,T17,S13,B
E2142,1115,I18,T17,S13,D
E2175,1115,I18,T17,S13,WU
E2183,1115,I18,T17,S13,F
E2202,1115,I18,T17,S13,F
E2230,1115,I18,T17,S13,WU
E2355,1115,I18,T17,S13,B
E2378,1115,I18,T17,S13,W
E2451,1115,I18,T17,S13,B
E2456,1115,I18,T17,S13,D
E2499,1115,I18,T17,S13,B-
E2668,1115,I18,T17,S13,D
E2671,1115,I18,T17,S13,W
E2726,1115,I18,T17,S13,WU
E2767,1115,I18,T17,S13,A
E2785,1115,I18,T17,S13,A
E2794,1115,I18,T17,S13,A
E2806,1115,I18,T17,S13,C
E2809,1115,I18,T17,S13,A
E0139,1115,I28,T17,S15,W
E0338,1115,I28,T17,S15,F
E0459,1115,I28,T17,S15,W
E1030,1115,I28,T17,S15,F
E1218,1115,I28,T17,S15,W
E1697,1115,I28,T17,S15,C
E1944,1115,I28,T17,S15,W
E2213,1115,I28,T17,S15,W
E2222,1115,I28,T17,S15,W
E2338,1115,I28,T17,S15,A+
E2400,1115,I28,T17,S15,F
E2521,1115,I28,T17,S15,W
E2674,1115,I28,T17,S15,F
E2694,1115,I28,T17,S15,C
E2709,1115,I28,T17,S15,W
E2730,1115,I28,T17,S15,W
E2782,1115,I28,T17,S15,W
E2812,1115,I28,T17,S15,A
E0449,1115,I20,T17,S20,B
E0574,1115,I20,T17,S20,W
E0960,1115,I20,T17,S20,F
E0975,1115,I20,T17,S20,C
E1095,1115,I20,T17,S20,C
E1179,1115,I20,T17,S20,W
E1219,1115,I20,T17,S20,A
E1257,1115,I20,T17,S20,C
E1296,1115,I20,T17,S20,C+
E1355,1115,I20,T17,S20,W
E1414,1115,I20,T17,S20,WD
E1548,1115,I20,T17,S20,C+
E1561,1115,I20,T17,S20,B+
E1579,1115,I20,T17,S20,C+
E1754,1115,I20,T17,S20,C
E1766,1115,I20,T17,S20,B-
E1796,1115,I20,T17,S20,A-
E1881,1115,I20,T17,S20,C
E1941,1115,I20,T17,S20,B-
E1980,1115,I20,T17,S20,W
E2001,1115,I20,T17,S20,A+
E2240,1115,I20,T17,S20,B-
E2253,1115,I20,T17,S20,W
E2399,1115,I20,T17,S20,W
E2411,1115,I20,T17,S20,B-
E2436,1115,I20,T17,S20,B+
E2465,1115,I20,T17,S20,A
E2534,1115,I20,T17,S20,W
E2564,1115,I20,T17,S20,C
E2675,1115,I20,T17,S20,B
E0867,1115,I21,T17,S21,C
E1152,1115,I21,T17,S21,B
E1268,1115,I21,T17,S21,W
E1312,1115,I21,T17,S21,B
E1443,1115,I21,T17,S21,WD
E1491,1115,I21,T17,S21,F
E1680,1115,I21,T17,S21,A-
E1737,1115,I21,T17,S21,A
E1757,1115,I21,T17,S21,B
E1885,1115,I21,T17,S21,W
E1926,1115,I21,T17,S21,B
E1942,1115,I21,T17,S21,C
E1949,1115,I21,T17,S21,A
E1959,1115,I21,T17,S21,F
E1961,1115,I21,T17,S21,D
E1976,1115,I21,T17,S21,A+
E1998,1115,I21,T17,S21,WU
E2116,1115,I21,T17,S21,W
E2122,1115,I21,T17,S21,A-
E2135,1115,I21,T17,S21,B
E2153,1115,I21,T17,S21,W
E2464,1115,I21,T17,S21,C
E2469,1115,I21,T17,S21,C
E2475,1115,I21,T17,S21,B
E2560,1115,I21,T17,S21,W
E2568,1115,I21,T17,S21,F
E2596,1115,I21,T17,S21,F
E2665,1115,I21,T17,S21,W
E2710,1115,I21,T17,S21,WD
E2788,1115,I21,T17,S21,F
E0020,1115,I28,T17,S22,W
E0151,1115,I28,T17,S22,B
E0517,1115,I28,T17,S22,WU
E0935,1115,I28,T17,S22,W
E0966,1115,I28,T17,S22,WU
E1205,1115,I28,T17,S22,WD
E1231,1115,I28,T17,S22,C
E1381,1115,I28,T17,S22,W
E1449,1115,I28,T17,S22,A
E1455,1115,I28,T17,S22,C
E1784,1115,I28,T17,S22,F
E1789,1115,I28,T17,S22,WD
E1812,1115,I28,T17,S22,A
E1904,1115,I28,T17,S22,C
E1994,1115,I28,T17,S22,F
E2107,1115,I28,T17,S22,W
E2181,1115,I28,T17,S22,C
E2244,1115,I28,T17,S22,W
E2317,1115,I28,T17,S22,W
E2441,1115,I28,T17,S22,D
E2462,1115,I28,T17,S22,D
E2492,1115,I28,T17,S22,F
E2500,1115,I28,T17,S22,D
E2528,1115,I28,T17,S22,W
E2678,1115,I28,T17,S22,B
E2716,1115,I28,T17,S22,W
E2727,1115,I28,T17,S22,W
E2728,1115,I28,T17,S22,F
E2736,1115,I28,T17,S22,W
E2787,1115,I28,T17,S22,B
E0053,1115,I14,T17,S25,F
E0604,1115,I14,T17,S25,W
E0689,1115,I14,T17,S25,B-
E0954,1115,I14,T17,S25,A
E1178,1115,I14,T17,S25,A-
E1453,1115,I14,T17,S25,C+
E1532,1115,I14,T17,S25,C-
E1646,1115,I14,T17,S25,W
E1785,1115,I14,T17,S25,F
E1883,1115,I14,T17,S25,C+
E2019,1115,I14,T17,S25,W
E2106,1115,I14,T17,S25,B
E2207,1115,I14,T17,S25,A+
E2235,1115,I14,T17,S25,B+
E2289,1115,I14,T17,S25,B
E2296,1115,I14,T17,S25,F
E2310,1115,I14,T17,S25,B+
E2445,1115,I14,T17,S25,A-
E2468,1115,I14,T17,S25,A
E2567,1115,I14,T17,S25,B
E2580,1115,I14,T17,S25,C
E2592,1115,I14,T17,S25,F
E2604,1115,I14,T17,S25,WU
E2659,1115,I14,T17,S25,A
E2663,1115,I14,T17,S25,C+
E2698,1115,I14,T17,S25,B
E2762,1115,I14,T17,S25,C-
E2807,1115,I14,T17,S25,B
E2810,1115,I14,T17,S25,B-
E2813,1115,I14,T17,S25,A
E0573,1115,I28,T17,S26,W
E0715,1115,I28,T17,S26,F
E0773,1115,I28,T17,S26,A
E0864,1115,I28,T17,S26,W
E0997,1115,I28,T17,S26,W
E1218,1115,I28,T17,S26,W
E1614,1115,I28,T17,S26,W
E1684,1115,I28,T17,S26,C
E1800,1115,I28,T17,S26,W
E1856,1115,I28,T17,S26,WU
E1943,1115,I28,T17,S26,WU
E2024,1115,I28,T17,S26,WD
E2134,1115,I28,T17,S26,F
E2260,1115,I28,T17,S26,W
E2313,1115,I28,T17,S26,WD
E2334,1115,I28,T17,S26,F
E2437,1115,I28,T17,S26,C
E2455,1115,I28,T17,S26,F
E2478,1115,I28,T17,S26,WU
E2490,1115,I28,T17,S26,W
E2496,1115,I28,T17,S26,D
E2515,1115,I28,T17,S26,B
E2600,1115,I28,T17,S26,W
E2637,1115,I28,T17,S26,F
E2639,1115,I28,T17,S26,WU
E2681,1115,I28,T17,S26,W
E2683,1115,I28,T17,S26,F
E2739,1115,I28,T17,S26,D
E2766,1115,I28,T17,S26,W
E2773,1115,I28,T17,S26,F
E0039,1115,I01,T17,S27,A-
E0056,1115,I01,T17,S27,W
E0139,1115,I01,T17,S27,F
E0166,1115,I01,T17,S27,A-
E0408,1115,I01,T17,S27,D
E0840,1115,I01,T17,S27,W
E1252,1115,I01,T17,S27,W
E1286,1115,I01,T17,S27,W
E1311,1115,I01,T17,S27,A-
E1794,1115,I01,T17,S27,B-
E1795,1115,I01,T17,S27,W
E1797,1115,I01,T17,S27,D
E1858,1115,I01,T17,S27,W
E1871,1115,I01,T17,S27,W
E1877,1115,I01,T17,S27,F
E1920,1115,I01,T17,S27,W
E2140,1115,I01,T17,S27,D
E2186,1115,I01,T17,S27,F
E2266,1115,I01,T17,S27,B+
E2281,1115,I01,T17,S27,WD
E2284,1115,I01,T17,S27,A-
E2304,1115,I01,T17,S27,W
E2421,1115,I01,T17,S27,W
E2486,1115,I01,T17,S27,B
E2577,1115,I01,T17,S27,C-
E2599,1115,I01,T17,S27,W
E2724,1115,I01,T17,S27,W
E2751,1115,I01,T17,S27,B
E2752,1115,I01,T17,S27,F
E2776,1115,I01,T17,S27,B
E0057,1115,I16,T17,S28,C
E0277,1115,I16,T17,S28,W
E0759,1115,I16,T17,S28,F
E1141,1115,I16,T17,S28,W
E1359,1115,I16,T17,S28,W
E1538,1115,I16,T17,S28,W
E1626,1115,I16,T17,S28,W
E1775,1115,I16,T17,S28,WU
E1805,1115,I16,T17,S28,F
E1830,1115,I16,T17,S28,F
E1956,1115,I16,T17,S28,W
E2390,1115,I16,T17,S28,W
E2432,1115,I16,T17,S28,W
E2435,1115,I16,T17,S28,C
E2447,1115,I16,T17,S28,WU
E2664,1115,I16,T17,S28,F
E2711,1115,I16,T17,S28,C
E2721,1115,I16,T17,S28,W
E2735,1115,I16,T17,S28,W
E2771,1115,I16,T17,S28,C
E2781,1115,I16,T17,S28,W
E2797,1115,I16,T17,S28,B
E2805,1115,I16,T17,S28,A
E2815,1115,I16,T17,S28,A
E0168,1115,I08,T17,S30,D
E0229,1115,I08,T17,S30,F
E0351,1115,I08,T17,S30,W
E1125,1115,I08,T17,S30,F
E1405,1115,I08,T17,S30,C
E1456,1115,I08,T17,S30,W
E1886,1115,I08,T17,S30,W
E1973,1115,I08,T17,S30,C
E1974,1115,I08,T17,S30,F
E2036,1115,I08,T17,S30,W
E2060,1115,I08,T17,S30,W
E2189,1115,I08,T17,S30,W
E2353,1115,I08,T17,S30,WU
E2356,1115,I08,T17,S30,F
E2392,1115,I08,T17,S30,C
E2466,1115,I08,T17,S30,C
E2491,1115,I08,T17,S30,WU
E2521,1115,I08,T17,S30,C
E2539,1115,I08,T17,S30,D
E2652,1115,I08,T17,S30,W
E2655,1115,I08,T17,S30,W
E2693,1115,I08,T17,S30,F
E2714,1115,I08,T17,S30,A
E2722,1115,I08,T17,S30,C
E2753,1115,I08,T17,S30,F
E2754,1115,I08,T17,S30,WU
E2756,1115,I08,T17,S30,F
E2784,1115,I08,T17,S30,W
E2798,1115,I08,T17,S30,A
E2814,1115,I08,T17,S30,W
E0104,1115,I08,T17,S31,A
E0405,1115,I08,T17,S31,WD
E0667,1115,I08,T17,S31,A
E0813,1115,I08,T17,S31,W
E0881,1115,I08,T17,S31,C
E1358,1115,I08,T17,S31,C
E1567,1115,I08,T17,S31,W
E1584,1115,I08,T17,S31,W
E1610,1115,I08,T17,S31,F
E2031,1115,I08,T17,S31,WU
E2128,1115,I08,T17,S31,C
E2145,1115,I08,T17,S31,W
E2197,1115,I08,T17,S31,B
E2227,1115,I08,T17,S31,C
E2264,1115,I08,T17,S31,C
E2269,1115,I08,T17,S31,W
E2343,1115,I08,T17,S31,B
E2357,1115,I08,T17,S31,W
E2379,1115,I08,T17,S31,W
E2449,1115,I08,T17,S31,F
E2497,1115,I08,T17,S31,F
E2513,1115,I08,T17,S31,A
E2638,1115,I08,T17,S31,W
E2644,1115,I08,T17,S31,B
E2706,1115,I08,T17,S31,A
E2719,1115,I08,T17,S31,W
E2780,1115,I08,T17,S31,A
E0082,1115,I25,T17,S33,B+
E0318,1115,I25,T17,S33,W
E0414,1115,I25,T17,S33,W
E0743,1115,I25,T17,S33,WD
E0927,1115,I25,T17,S33,F
E1082,1115,I25,T17,S33,A-
E1327,1115,I25,T17,S33,WN
E1394,1115,I25,T17,S33,D+
E1563,1115,I25,T17,S33,C-
E1636,1115,I25,T17,S33,B-
E1693,1115,I25,T17,S33,W
E1712,1115,I25,T17,S33,A
E1724,1115,I25,T17,S33,A-
E2237,1115,I25,T17,S33,W
E2242,1115,I25,T17,S33,B
E2263,1115,I25,T17,S33,F
E2348,1115,I25,T17,S33,A
E2389,1115,I25,T17,S33,A
E2444,1115,I25,T17,S33,B
E2467,1115,I25,T17,S33,B+
E2482,1115,I25,T17,S33,C+
E2501,1115,I25,T17,S33,A-
E2514,1115,I25,T17,S33,A+
E2549,1115,I25,T17,S33,A
E2740,1115,I25,T17,S33,A
E2742,1115,I25,T17,S33,D+
E2765,1115,I25,T17,S33,B-
E2770,1115,I25,T17,S33,B
E2777,1115,I25,T17,S33,F
E2796,1115,I25,T17,S33,B+
E0066,1115,I12,T17,S34,F
E0211,1115,I12,T17,S34,W
E0270,1115,I12,T17,S34,AUD
E0985,1115,I12,T17,S34,C+
E1182,1115,I12,T17,S34,C
E1301,1115,I12,T17,S34,W
E1418,1115,I12,T17,S34,WD
E1695,1115,I12,T17,S34,W
E1753,1115,I12,T17,S34,B
E1951,1115,I12,T17,S34,B
E1970,1115,I12,T17,S34,F
E2044,1115,I12,T17,S34,B
E2064,1115,I12,T17,S34,WD
E2123,1115,I12,T17,S34,B-
E2182,1115,I12,T17,S34,W
E2216,1115,I12,T17,S34,WD
E2218,1115,I12,T17,S34,C+
E2474,1115,I12,T17,S34,A
E2493,1115,I12,T17,S34,A
E2494,1115,I12,T17,S34,W
E2503,1115,I12,T17,S34,C
E2524,1115,I12,T17,S34,C
E2669,1115,I12,T17,S34,B
E2673,1115,I12,T17,S34,D+
E2685,1115,I12,T17,S34,W
E2686,1115,I12,T17,S34,A
E2692,1115,I12,T17,S34,W
E2700,1115,I12,T17,S34,W
E2708,1115,I12,T17,S34,F
E2712,1115,I12,T17,S34,A-
E2731,1115,I12,T17,S34,D
E0016,1115,I22,T19,S01,WD
E0051,1115,I22,T19,S01,W
E0066,1115,I22,T19,S01,B
E0142,1115,I22,T19,S01,C
E0477,1115,I22,T19,S01,C-
E0715,1115,I22,T19,S01,WN
E0960,1115,I22,T19,S01,A
E0994,1115,I22,T19,S01,A-
E1125,1115,I22,T19,S01,C-
E1194,1115,I22,T19,S01,W
E1567,1115,I22,T19,S01,A
E1568,1115,I22,T19,S01,F
E1612,1115,I22,T19,S01,B+
E1690,1115,I22,T19,S01,A+
E1775,1115,I22,T19,S01,WN
E1791,1115,I22,T19,S01,B+
E2132,1115,I22,T19,S01,B-
E2406,1115,I22,T19,S01,B+
E2506,1115,I22,T19,S01,A
E2581,1115,I22,T19,S01,C+
E2716,1115,I22,T19,S01,A+
E2760,1115,I22,T19,S01,A
E2817,1115,I22,T19,S01,A+
E0139,1115,I16,T19,S06,C
E0811,1115,I16,T19,S06,F
E0937,1115,I16,T19,S06,W
E1240,1115,I16,T19,S06,W
E1876,1115,I16,T19,S06,W
E2031,1115,I16,T19,S06,W
E2173,1115,I16,T19,S06,C
E2220,1115,I16,T19,S06,C
E2260,1115,I16,T19,S06,W
E2294,1115,I16,T19,S06,WD
E2295,1115,I16,T19,S06,W
E2353,1115,I16,T19,S06,WN
E2422,1115,I16,T19,S06,W
E2539,1115,I16,T19,S06,F
E2592,1115,I16,T19,S06,F
E2655,1115,I16,T19,S06,C
E2720,1115,I16,T19,S06,B
